GID,Location,Country,Year,Season,Trait,BLUPs
1201260,Los Banos,Philippines,2019,Dry,YLD,6.387
1253957,Los Banos,Philippines,2019,Dry,YLD,5.7422
1253961,Los Banos,Philippines,2019,Dry,YLD,7.1739
1384968,Los Banos,Philippines,2019,Dry,YLD,6.3115
1401800,Los Banos,Philippines,2019,Dry,YLD,7.387
1960929,Los Banos,Philippines,2019,Dry,YLD,6.7268
2337754,Los Banos,Philippines,2019,Dry,YLD,6.3978
2433533,Los Banos,Philippines,2019,Dry,YLD,7.1841
2451001,Los Banos,Philippines,2019,Dry,YLD,7.0637
2472106,Los Banos,Philippines,2019,Dry,YLD,6.8899
2642849,Los Banos,Philippines,2019,Dry,YLD,5.7095
2696701,Los Banos,Philippines,2019,Dry,YLD,6.3885
2697231,Los Banos,Philippines,2019,Dry,YLD,6.2095
2697338,Los Banos,Philippines,2019,Dry,YLD,6.3737
2697419,Los Banos,Philippines,2019,Dry,YLD,6.9707
2697451,Los Banos,Philippines,2019,Dry,YLD,6.4649
2697797,Los Banos,Philippines,2019,Dry,YLD,6.8556
2858722,Los Banos,Philippines,2019,Dry,YLD,6.5242
2971736,Los Banos,Philippines,2019,Dry,YLD,6.3489
2972293,Los Banos,Philippines,2019,Dry,YLD,7.1507
2972309,Los Banos,Philippines,2019,Dry,YLD,6.4501
2972722,Los Banos,Philippines,2019,Dry,YLD,6.4873
2972796,Los Banos,Philippines,2019,Dry,YLD,6.5287
300034581,Los Banos,Philippines,2019,Dry,YLD,7.297
300035917,Los Banos,Philippines,2019,Dry,YLD,7.1935
300038124,Los Banos,Philippines,2019,Dry,YLD,7.4091
300038265,Los Banos,Philippines,2019,Dry,YLD,5.8319
300038266,Los Banos,Philippines,2019,Dry,YLD,6.8187
300038744,Los Banos,Philippines,2019,Dry,YLD,6.8945
300038775,Los Banos,Philippines,2019,Dry,YLD,7.3357
300039577,Los Banos,Philippines,2019,Dry,YLD,6.1623
300040799,Los Banos,Philippines,2019,Dry,YLD,6.3847
300041295,Los Banos,Philippines,2019,Dry,YLD,6.6852
300041329,Los Banos,Philippines,2019,Dry,YLD,5.957
300080502,Los Banos,Philippines,2019,Dry,YLD,6.8029
300080634,Los Banos,Philippines,2019,Dry,YLD,5.8761
300166640,Los Banos,Philippines,2019,Dry,YLD,5.9773
300166641,Los Banos,Philippines,2019,Dry,YLD,6.3984
300170400,Los Banos,Philippines,2019,Dry,YLD,6.9837
300172737,Los Banos,Philippines,2019,Dry,YLD,6.5058
300173154,Los Banos,Philippines,2019,Dry,YLD,6.96
300174086,Los Banos,Philippines,2019,Dry,YLD,7.5568
300174380,Los Banos,Philippines,2019,Dry,YLD,6.5449
300233098,Los Banos,Philippines,2019,Dry,YLD,5.2733
300233776,Los Banos,Philippines,2019,Dry,YLD,7.1368
300252036,Los Banos,Philippines,2019,Dry,YLD,6.0444
300258387,Los Banos,Philippines,2019,Dry,YLD,6.1577
300266828,Los Banos,Philippines,2019,Dry,YLD,6.5582
300266831,Los Banos,Philippines,2019,Dry,YLD,6.3761
300266832,Los Banos,Philippines,2019,Dry,YLD,6.5502
300266835,Los Banos,Philippines,2019,Dry,YLD,5.6318
300266839,Los Banos,Philippines,2019,Dry,YLD,6.9812
300266846,Los Banos,Philippines,2019,Dry,YLD,6.092
300266848,Los Banos,Philippines,2019,Dry,YLD,6.5604
300279864,Los Banos,Philippines,2019,Dry,YLD,6.3203
300279868,Los Banos,Philippines,2019,Dry,YLD,6.872
300287234,Los Banos,Philippines,2019,Dry,YLD,6.294
300293456,Los Banos,Philippines,2019,Dry,YLD,6.2421
300293539,Los Banos,Philippines,2019,Dry,YLD,6.06
300293562,Los Banos,Philippines,2019,Dry,YLD,6.0842
300294018,Los Banos,Philippines,2019,Dry,YLD,6.1526
300294074,Los Banos,Philippines,2019,Dry,YLD,6.6386
300294080,Los Banos,Philippines,2019,Dry,YLD,7.9366
300296708,Los Banos,Philippines,2019,Dry,YLD,6.1439
300431704,Los Banos,Philippines,2019,Dry,YLD,6.4749
300764175,Los Banos,Philippines,2019,Dry,YLD,5.9393
300764179,Los Banos,Philippines,2019,Dry,YLD,4.9079
300764184,Los Banos,Philippines,2019,Dry,YLD,5.8655
3022947,Los Banos,Philippines,2019,Dry,YLD,7.1661
3173051,Los Banos,Philippines,2019,Dry,YLD,5.7908
3272808,Los Banos,Philippines,2019,Dry,YLD,6.8615
3423716,Los Banos,Philippines,2019,Dry,YLD,6.5345
3425601,Los Banos,Philippines,2019,Dry,YLD,6.2428
3425772,Los Banos,Philippines,2019,Dry,YLD,6.7704
3425923,Los Banos,Philippines,2019,Dry,YLD,7.3721
3426973,Los Banos,Philippines,2019,Dry,YLD,5.3215
3427347,Los Banos,Philippines,2019,Dry,YLD,5.3662
3523215,Los Banos,Philippines,2019,Dry,YLD,5.8554
3592078,Los Banos,Philippines,2019,Dry,YLD,5.4733
3592657,Los Banos,Philippines,2019,Dry,YLD,6.9261
3593039,Los Banos,Philippines,2019,Dry,YLD,6.7829
3658769,Los Banos,Philippines,2019,Dry,YLD,6.5283
3806774,Los Banos,Philippines,2019,Dry,YLD,6.6024
3806855,Los Banos,Philippines,2019,Dry,YLD,6.1428
4016512,Los Banos,Philippines,2019,Dry,YLD,5.9245
4016513,Los Banos,Philippines,2019,Dry,YLD,5.3275
4189053,Los Banos,Philippines,2019,Dry,YLD,6.3808
4193103,Los Banos,Philippines,2019,Dry,YLD,6.6353
4214820,Los Banos,Philippines,2019,Dry,YLD,6.3554
4220423,Los Banos,Philippines,2019,Dry,YLD,4.7167
4226523,Los Banos,Philippines,2019,Dry,YLD,5.4398
4228927,Los Banos,Philippines,2019,Dry,YLD,7.2075
4228929,Los Banos,Philippines,2019,Dry,YLD,6.4698
4229118,Los Banos,Philippines,2019,Dry,YLD,6.4494
4229178,Los Banos,Philippines,2019,Dry,YLD,6.5701
4535979,Los Banos,Philippines,2019,Dry,YLD,6.1602
4609623,Los Banos,Philippines,2019,Dry,YLD,6.1244
4609631,Los Banos,Philippines,2019,Dry,YLD,6.578
4789033,Los Banos,Philippines,2019,Dry,YLD,7.3996
4789041,Los Banos,Philippines,2019,Dry,YLD,6.8947
4789051,Los Banos,Philippines,2019,Dry,YLD,7.5286
4789056,Los Banos,Philippines,2019,Dry,YLD,6.7151
4789719,Los Banos,Philippines,2019,Dry,YLD,6.5469
4789765,Los Banos,Philippines,2019,Dry,YLD,7.2742
4789819,Los Banos,Philippines,2019,Dry,YLD,6.3699
4815752,Los Banos,Philippines,2019,Dry,YLD,6.5822
4815880,Los Banos,Philippines,2019,Dry,YLD,6.7232
1201260,Los Banos,Philippines,2019,Dry,DTF,92.8018
1253957,Los Banos,Philippines,2019,Dry,DTF,92.7982
1253961,Los Banos,Philippines,2019,Dry,DTF,92.2808
1384968,Los Banos,Philippines,2019,Dry,DTF,95.9874
1401800,Los Banos,Philippines,2019,Dry,DTF,91.7159
1960929,Los Banos,Philippines,2019,Dry,DTF,92.0634
2337754,Los Banos,Philippines,2019,Dry,DTF,92.8859
2433533,Los Banos,Philippines,2019,Dry,DTF,83.1467
2451001,Los Banos,Philippines,2019,Dry,DTF,85.0132
2472106,Los Banos,Philippines,2019,Dry,DTF,87.7295
2642849,Los Banos,Philippines,2019,Dry,DTF,92.5478
2696701,Los Banos,Philippines,2019,Dry,DTF,86.44
2697231,Los Banos,Philippines,2019,Dry,DTF,90.2564
2697338,Los Banos,Philippines,2019,Dry,DTF,92.1292
2697419,Los Banos,Philippines,2019,Dry,DTF,87.096
2697451,Los Banos,Philippines,2019,Dry,DTF,88.9032
2697797,Los Banos,Philippines,2019,Dry,DTF,92.52
2858722,Los Banos,Philippines,2019,Dry,DTF,92.4698
2971736,Los Banos,Philippines,2019,Dry,DTF,84.0967
2972293,Los Banos,Philippines,2019,Dry,DTF,90.6069
2972309,Los Banos,Philippines,2019,Dry,DTF,90.4817
2972722,Los Banos,Philippines,2019,Dry,DTF,93.1485
2972796,Los Banos,Philippines,2019,Dry,DTF,95.9659
300034581,Los Banos,Philippines,2019,Dry,DTF,85.6849
300035917,Los Banos,Philippines,2019,Dry,DTF,82.4672
300038124,Los Banos,Philippines,2019,Dry,DTF,89.2551
300038265,Los Banos,Philippines,2019,Dry,DTF,84.8463
300038266,Los Banos,Philippines,2019,Dry,DTF,85.0954
300038744,Los Banos,Philippines,2019,Dry,DTF,85.8674
300038775,Los Banos,Philippines,2019,Dry,DTF,85.2799
300039577,Los Banos,Philippines,2019,Dry,DTF,91.0772
300040799,Los Banos,Philippines,2019,Dry,DTF,84.2457
300041295,Los Banos,Philippines,2019,Dry,DTF,82.6977
300041329,Los Banos,Philippines,2019,Dry,DTF,90.6605
300080502,Los Banos,Philippines,2019,Dry,DTF,86.9919
300080634,Los Banos,Philippines,2019,Dry,DTF,91.3693
300166640,Los Banos,Philippines,2019,Dry,DTF,91.0033
300166641,Los Banos,Philippines,2019,Dry,DTF,84.2242
300170400,Los Banos,Philippines,2019,Dry,DTF,87.0654
300172737,Los Banos,Philippines,2019,Dry,DTF,86.8916
300173154,Los Banos,Philippines,2019,Dry,DTF,84.4784
300174086,Los Banos,Philippines,2019,Dry,DTF,82.1964
300174380,Los Banos,Philippines,2019,Dry,DTF,80.6061
300233098,Los Banos,Philippines,2019,Dry,DTF,85.966
300233776,Los Banos,Philippines,2019,Dry,DTF,79.3882
300252036,Los Banos,Philippines,2019,Dry,DTF,81.8517
300258387,Los Banos,Philippines,2019,Dry,DTF,86.9904
300266828,Los Banos,Philippines,2019,Dry,DTF,91.2516
300266831,Los Banos,Philippines,2019,Dry,DTF,93.6451
300266832,Los Banos,Philippines,2019,Dry,DTF,92.4059
300266835,Los Banos,Philippines,2019,Dry,DTF,91.6862
300266839,Los Banos,Philippines,2019,Dry,DTF,90.3268
300266846,Los Banos,Philippines,2019,Dry,DTF,86.4238
300266848,Los Banos,Philippines,2019,Dry,DTF,90.6226
300279864,Los Banos,Philippines,2019,Dry,DTF,91.9977
300279868,Los Banos,Philippines,2019,Dry,DTF,86.5249
300287234,Los Banos,Philippines,2019,Dry,DTF,89.716
300293456,Los Banos,Philippines,2019,Dry,DTF,85.6705
300293539,Los Banos,Philippines,2019,Dry,DTF,85.5602
300293562,Los Banos,Philippines,2019,Dry,DTF,81.9561
300294018,Los Banos,Philippines,2019,Dry,DTF,85.9743
300294074,Los Banos,Philippines,2019,Dry,DTF,82.9469
300294080,Los Banos,Philippines,2019,Dry,DTF,82.6236
300296708,Los Banos,Philippines,2019,Dry,DTF,82.3432
300431704,Los Banos,Philippines,2019,Dry,DTF,81.0727
300764175,Los Banos,Philippines,2019,Dry,DTF,90.1655
300764179,Los Banos,Philippines,2019,Dry,DTF,89.191
300764184,Los Banos,Philippines,2019,Dry,DTF,85.9546
3022947,Los Banos,Philippines,2019,Dry,DTF,98.9314
3173051,Los Banos,Philippines,2019,Dry,DTF,92.8264
3272808,Los Banos,Philippines,2019,Dry,DTF,91.4118
3423716,Los Banos,Philippines,2019,Dry,DTF,85.3763
3425601,Los Banos,Philippines,2019,Dry,DTF,91.9104
3425772,Los Banos,Philippines,2019,Dry,DTF,85.53
3425923,Los Banos,Philippines,2019,Dry,DTF,85.1451
3426973,Los Banos,Philippines,2019,Dry,DTF,91.8599
3427347,Los Banos,Philippines,2019,Dry,DTF,89.5644
3523215,Los Banos,Philippines,2019,Dry,DTF,94.1612
3592078,Los Banos,Philippines,2019,Dry,DTF,95.5194
3592657,Los Banos,Philippines,2019,Dry,DTF,91.4983
3593039,Los Banos,Philippines,2019,Dry,DTF,83.0522
3658769,Los Banos,Philippines,2019,Dry,DTF,85.8559
3806774,Los Banos,Philippines,2019,Dry,DTF,84.4151
3806855,Los Banos,Philippines,2019,Dry,DTF,88.8245
4016512,Los Banos,Philippines,2019,Dry,DTF,86.8098
4016513,Los Banos,Philippines,2019,Dry,DTF,89.6799
4189053,Los Banos,Philippines,2019,Dry,DTF,86.2293
4193103,Los Banos,Philippines,2019,Dry,DTF,85.9161
4214820,Los Banos,Philippines,2019,Dry,DTF,81.3571
4220423,Los Banos,Philippines,2019,Dry,DTF,84.126
4226523,Los Banos,Philippines,2019,Dry,DTF,93.418
4228927,Los Banos,Philippines,2019,Dry,DTF,85.7402
4228929,Los Banos,Philippines,2019,Dry,DTF,85.4815
4229118,Los Banos,Philippines,2019,Dry,DTF,89.814
4229178,Los Banos,Philippines,2019,Dry,DTF,77.5067
4535979,Los Banos,Philippines,2019,Dry,DTF,83.1199
4609623,Los Banos,Philippines,2019,Dry,DTF,87.6553
4609631,Los Banos,Philippines,2019,Dry,DTF,85.0624
4789033,Los Banos,Philippines,2019,Dry,DTF,81.8392
4789041,Los Banos,Philippines,2019,Dry,DTF,87.2742
4789051,Los Banos,Philippines,2019,Dry,DTF,79.8714
4789056,Los Banos,Philippines,2019,Dry,DTF,83.4958
4789719,Los Banos,Philippines,2019,Dry,DTF,79.8984
4789765,Los Banos,Philippines,2019,Dry,DTF,83.3736
4789819,Los Banos,Philippines,2019,Dry,DTF,89.5856
4815752,Los Banos,Philippines,2019,Dry,DTF,84.5292
4815880,Los Banos,Philippines,2019,Dry,DTF,84.9616
1201260,Los Banos,Philippines,2019,Dry,HT,111.873
1253957,Los Banos,Philippines,2019,Dry,HT,102.8211
1253961,Los Banos,Philippines,2019,Dry,HT,111.4564
1384968,Los Banos,Philippines,2019,Dry,HT,100.68
1401800,Los Banos,Philippines,2019,Dry,HT,110.2609
1960929,Los Banos,Philippines,2019,Dry,HT,102.1435
2337754,Los Banos,Philippines,2019,Dry,HT,107.7915
2433533,Los Banos,Philippines,2019,Dry,HT,97.7605
2451001,Los Banos,Philippines,2019,Dry,HT,109.6564
2472106,Los Banos,Philippines,2019,Dry,HT,105.3474
2642849,Los Banos,Philippines,2019,Dry,HT,106.3336
2696701,Los Banos,Philippines,2019,Dry,HT,110.807
2697231,Los Banos,Philippines,2019,Dry,HT,109.8137
2697338,Los Banos,Philippines,2019,Dry,HT,119.0337
2697419,Los Banos,Philippines,2019,Dry,HT,116.0621
2697451,Los Banos,Philippines,2019,Dry,HT,100.8626
2697797,Los Banos,Philippines,2019,Dry,HT,115.807
2858722,Los Banos,Philippines,2019,Dry,HT,109.699
2971736,Los Banos,Philippines,2019,Dry,HT,104.9639
2972293,Los Banos,Philippines,2019,Dry,HT,108.9811
2972309,Los Banos,Philippines,2019,Dry,HT,104.2745
2972722,Los Banos,Philippines,2019,Dry,HT,115.3612
2972796,Los Banos,Philippines,2019,Dry,HT,123.7452
300034581,Los Banos,Philippines,2019,Dry,HT,106.1404
300035917,Los Banos,Philippines,2019,Dry,HT,97.725
300038124,Los Banos,Philippines,2019,Dry,HT,111.9808
300038265,Los Banos,Philippines,2019,Dry,HT,111.2146
300038266,Los Banos,Philippines,2019,Dry,HT,106.643
300038744,Los Banos,Philippines,2019,Dry,HT,104.3184
300038775,Los Banos,Philippines,2019,Dry,HT,107.0066
300039577,Los Banos,Philippines,2019,Dry,HT,116.1953
300040799,Los Banos,Philippines,2019,Dry,HT,90.5264
300041295,Los Banos,Philippines,2019,Dry,HT,114.6333
300041329,Los Banos,Philippines,2019,Dry,HT,107.4236
300080502,Los Banos,Philippines,2019,Dry,HT,119.5085
300080634,Los Banos,Philippines,2019,Dry,HT,102.0168
300166640,Los Banos,Philippines,2019,Dry,HT,103.7746
300166641,Los Banos,Philippines,2019,Dry,HT,97.434
300170400,Los Banos,Philippines,2019,Dry,HT,102.3389
300172737,Los Banos,Philippines,2019,Dry,HT,103.8028
300173154,Los Banos,Philippines,2019,Dry,HT,100.7895
300174086,Los Banos,Philippines,2019,Dry,HT,102.25
300174380,Los Banos,Philippines,2019,Dry,HT,95.6792
300233098,Los Banos,Philippines,2019,Dry,HT,101.3158
300233776,Los Banos,Philippines,2019,Dry,HT,106.1571
300252036,Los Banos,Philippines,2019,Dry,HT,105.6235
300258387,Los Banos,Philippines,2019,Dry,HT,110.3834
300266828,Los Banos,Philippines,2019,Dry,HT,104.7511
300266831,Los Banos,Philippines,2019,Dry,HT,124.3117
300266832,Los Banos,Philippines,2019,Dry,HT,102.8974
300266835,Los Banos,Philippines,2019,Dry,HT,108.2716
300266839,Los Banos,Philippines,2019,Dry,HT,109.4887
300266846,Los Banos,Philippines,2019,Dry,HT,104.9692
300266848,Los Banos,Philippines,2019,Dry,HT,111.1995
300279864,Los Banos,Philippines,2019,Dry,HT,106.5857
300279868,Los Banos,Philippines,2019,Dry,HT,105.6452
300287234,Los Banos,Philippines,2019,Dry,HT,113.127
300293456,Los Banos,Philippines,2019,Dry,HT,106.728
300293539,Los Banos,Philippines,2019,Dry,HT,107.3261
300293562,Los Banos,Philippines,2019,Dry,HT,99.2054
300294018,Los Banos,Philippines,2019,Dry,HT,102.4589
300294074,Los Banos,Philippines,2019,Dry,HT,104.3529
300294080,Los Banos,Philippines,2019,Dry,HT,99.867
300296708,Los Banos,Philippines,2019,Dry,HT,99.6212
300431704,Los Banos,Philippines,2019,Dry,HT,107.3533
300764175,Los Banos,Philippines,2019,Dry,HT,99.9057
300764179,Los Banos,Philippines,2019,Dry,HT,107.8166
300764184,Los Banos,Philippines,2019,Dry,HT,122.7711
3022947,Los Banos,Philippines,2019,Dry,HT,122.4066
3173051,Los Banos,Philippines,2019,Dry,HT,102.8752
3272808,Los Banos,Philippines,2019,Dry,HT,122.6508
3423716,Los Banos,Philippines,2019,Dry,HT,104.6253
3425601,Los Banos,Philippines,2019,Dry,HT,114.8145
3425772,Los Banos,Philippines,2019,Dry,HT,121.5456
3425923,Los Banos,Philippines,2019,Dry,HT,108.9109
3426973,Los Banos,Philippines,2019,Dry,HT,113.7013
3427347,Los Banos,Philippines,2019,Dry,HT,109.7927
3523215,Los Banos,Philippines,2019,Dry,HT,103.4492
3592078,Los Banos,Philippines,2019,Dry,HT,102.424
3592657,Los Banos,Philippines,2019,Dry,HT,114.8678
3593039,Los Banos,Philippines,2019,Dry,HT,110.3027
3658769,Los Banos,Philippines,2019,Dry,HT,100.7766
3806774,Los Banos,Philippines,2019,Dry,HT,100.3182
3806855,Los Banos,Philippines,2019,Dry,HT,106.9278
4016512,Los Banos,Philippines,2019,Dry,HT,102.3085
4016513,Los Banos,Philippines,2019,Dry,HT,109.041
4189053,Los Banos,Philippines,2019,Dry,HT,102.7723
4193103,Los Banos,Philippines,2019,Dry,HT,111.996
4214820,Los Banos,Philippines,2019,Dry,HT,116.2707
4220423,Los Banos,Philippines,2019,Dry,HT,91.3489
4226523,Los Banos,Philippines,2019,Dry,HT,95.0979
4228927,Los Banos,Philippines,2019,Dry,HT,108.6545
4228929,Los Banos,Philippines,2019,Dry,HT,100.0659
4229118,Los Banos,Philippines,2019,Dry,HT,98.974
4229178,Los Banos,Philippines,2019,Dry,HT,79.4119
4535979,Los Banos,Philippines,2019,Dry,HT,100.1487
4609623,Los Banos,Philippines,2019,Dry,HT,104.1865
4609631,Los Banos,Philippines,2019,Dry,HT,99.7679
4789033,Los Banos,Philippines,2019,Dry,HT,105.7362
4789041,Los Banos,Philippines,2019,Dry,HT,107.3364
4789051,Los Banos,Philippines,2019,Dry,HT,110.0225
4789056,Los Banos,Philippines,2019,Dry,HT,104.9624
4789719,Los Banos,Philippines,2019,Dry,HT,107.8399
4789765,Los Banos,Philippines,2019,Dry,HT,116.5001
4789819,Los Banos,Philippines,2019,Dry,HT,112.5495
4815752,Los Banos,Philippines,2019,Dry,HT,110.8217
4815880,Los Banos,Philippines,2019,Dry,HT,105.3485
1253957,Ahero,Kenya,2019,Dry,YLD,4.3133
1384968,Ahero,Kenya,2019,Dry,YLD,5.0935
1401800,Ahero,Kenya,2019,Dry,YLD,5.1442
2337754,Ahero,Kenya,2019,Dry,YLD,5.1144
2451001,Ahero,Kenya,2019,Dry,YLD,4.7637
3173051,Ahero,Kenya,2019,Dry,YLD,4.7226
2642849,Ahero,Kenya,2019,Dry,YLD,5.1085
2696701,Ahero,Kenya,2019,Dry,YLD,5.4451
2697338,Ahero,Kenya,2019,Dry,YLD,4.8269
2697419,Ahero,Kenya,2019,Dry,YLD,5.2446
2697451,Ahero,Kenya,2019,Dry,YLD,4.8435
2697797,Ahero,Kenya,2019,Dry,YLD,3.9961
2858722,Ahero,Kenya,2019,Dry,YLD,5.08
2971736,Ahero,Kenya,2019,Dry,YLD,4.6111
2972293,Ahero,Kenya,2019,Dry,YLD,5.3587
2972309,Ahero,Kenya,2019,Dry,YLD,4.4785
2972722,Ahero,Kenya,2019,Dry,YLD,4.8796
2972796,Ahero,Kenya,2019,Dry,YLD,4.4253
300034581,Ahero,Kenya,2019,Dry,YLD,4.3537
300035917,Ahero,Kenya,2019,Dry,YLD,4.9696
300038124,Ahero,Kenya,2019,Dry,YLD,4.8199
300038265,Ahero,Kenya,2019,Dry,YLD,4.9196
300038266,Ahero,Kenya,2019,Dry,YLD,5.2202
300038744,Ahero,Kenya,2019,Dry,YLD,4.8623
300039577,Ahero,Kenya,2019,Dry,YLD,4.3369
300040799,Ahero,Kenya,2019,Dry,YLD,5.245
300080634,Ahero,Kenya,2019,Dry,YLD,5.1386
300166640,Ahero,Kenya,2019,Dry,YLD,5.2481
300166641,Ahero,Kenya,2019,Dry,YLD,4.7948
300172737,Ahero,Kenya,2019,Dry,YLD,4.9649
300173154,Ahero,Kenya,2019,Dry,YLD,4.777
300174086,Ahero,Kenya,2019,Dry,YLD,4.6843
300174380,Ahero,Kenya,2019,Dry,YLD,4.4409
300252036,Ahero,Kenya,2019,Dry,YLD,4.3544
300258387,Ahero,Kenya,2019,Dry,YLD,4.9207
300266828,Ahero,Kenya,2019,Dry,YLD,4.842
300266831,Ahero,Kenya,2019,Dry,YLD,4.8293
300266832,Ahero,Kenya,2019,Dry,YLD,5.144
300266835,Ahero,Kenya,2019,Dry,YLD,5.1034
300266839,Ahero,Kenya,2019,Dry,YLD,5.0046
300266846,Ahero,Kenya,2019,Dry,YLD,4.7477
300266848,Ahero,Kenya,2019,Dry,YLD,4.5594
300287234,Ahero,Kenya,2019,Dry,YLD,5.0625
300293456,Ahero,Kenya,2019,Dry,YLD,4.9959
300293539,Ahero,Kenya,2019,Dry,YLD,4.4253
300293562,Ahero,Kenya,2019,Dry,YLD,4.8542
300294018,Ahero,Kenya,2019,Dry,YLD,4.9162
300294074,Ahero,Kenya,2019,Dry,YLD,5.0744
300294080,Ahero,Kenya,2019,Dry,YLD,5.1339
300296708,Ahero,Kenya,2019,Dry,YLD,4.4376
300431704,Ahero,Kenya,2019,Dry,YLD,4.9839
300764175,Ahero,Kenya,2019,Dry,YLD,5.0535
300764179,Ahero,Kenya,2019,Dry,YLD,4.9176
300764184,Ahero,Kenya,2019,Dry,YLD,5.1707
3022947,Ahero,Kenya,2019,Dry,YLD,4.2342
300279864,Ahero,Kenya,2019,Dry,YLD,4.4454
3272808,Ahero,Kenya,2019,Dry,YLD,4.7659
3423716,Ahero,Kenya,2019,Dry,YLD,4.9408
3425601,Ahero,Kenya,2019,Dry,YLD,4.1864
3425772,Ahero,Kenya,2019,Dry,YLD,5.2724
3425923,Ahero,Kenya,2019,Dry,YLD,4.5367
3426973,Ahero,Kenya,2019,Dry,YLD,4.67
3427347,Ahero,Kenya,2019,Dry,YLD,4.7705
3523215,Ahero,Kenya,2019,Dry,YLD,4.8641
3592078,Ahero,Kenya,2019,Dry,YLD,3.9806
3592657,Ahero,Kenya,2019,Dry,YLD,4.6694
3593039,Ahero,Kenya,2019,Dry,YLD,5.0643
3658769,Ahero,Kenya,2019,Dry,YLD,5.0889
3806774,Ahero,Kenya,2019,Dry,YLD,5.1442
3806855,Ahero,Kenya,2019,Dry,YLD,4.2027
4016512,Ahero,Kenya,2019,Dry,YLD,4.8833
4016513,Ahero,Kenya,2019,Dry,YLD,4.1665
4189053,Ahero,Kenya,2019,Dry,YLD,4.6708
4193103,Ahero,Kenya,2019,Dry,YLD,4.7941
4214820,Ahero,Kenya,2019,Dry,YLD,4.808
4220423,Ahero,Kenya,2019,Dry,YLD,4.1423
4226523,Ahero,Kenya,2019,Dry,YLD,5.1566
4228927,Ahero,Kenya,2019,Dry,YLD,5.0416
4229118,Ahero,Kenya,2019,Dry,YLD,5.3806
4229178,Ahero,Kenya,2019,Dry,YLD,5.2459
4609623,Ahero,Kenya,2019,Dry,YLD,4.5891
4789041,Ahero,Kenya,2019,Dry,YLD,4.9683
4789051,Ahero,Kenya,2019,Dry,YLD,4.6409
4789056,Ahero,Kenya,2019,Dry,YLD,4.5168
4789719,Ahero,Kenya,2019,Dry,YLD,4.9492
4789765,Ahero,Kenya,2019,Dry,YLD,5.257
4789819,Ahero,Kenya,2019,Dry,YLD,4.4532
4815752,Ahero,Kenya,2019,Dry,YLD,4.9849
4815880,Ahero,Kenya,2019,Dry,YLD,5.1263
1253957,Ahero,Kenya,2019,Dry,DTF,98.0875
1384968,Ahero,Kenya,2019,Dry,DTF,99.1132
1401800,Ahero,Kenya,2019,Dry,DTF,102.8741
2337754,Ahero,Kenya,2019,Dry,DTF,98.4294
2451001,Ahero,Kenya,2019,Dry,DTF,99.1132
3173051,Ahero,Kenya,2019,Dry,DTF,98.0875
2642849,Ahero,Kenya,2019,Dry,DTF,98.0875
2696701,Ahero,Kenya,2019,Dry,DTF,99.4551
2697338,Ahero,Kenya,2019,Dry,DTF,95.0104
2697419,Ahero,Kenya,2019,Dry,DTF,95.3523
2697451,Ahero,Kenya,2019,Dry,DTF,98.7713
2697797,Ahero,Kenya,2019,Dry,DTF,97.7456
2858722,Ahero,Kenya,2019,Dry,DTF,98.0875
2971736,Ahero,Kenya,2019,Dry,DTF,96.7199
2972293,Ahero,Kenya,2019,Dry,DTF,98.7713
2972309,Ahero,Kenya,2019,Dry,DTF,96.378
2972722,Ahero,Kenya,2019,Dry,DTF,97.0618
2972796,Ahero,Kenya,2019,Dry,DTF,98.7713
300034581,Ahero,Kenya,2019,Dry,DTF,95.0104
300035917,Ahero,Kenya,2019,Dry,DTF,96.378
300038124,Ahero,Kenya,2019,Dry,DTF,96.378
300038265,Ahero,Kenya,2019,Dry,DTF,100.4808
300038266,Ahero,Kenya,2019,Dry,DTF,101.1646
300038744,Ahero,Kenya,2019,Dry,DTF,98.2767
300039577,Ahero,Kenya,2019,Dry,DTF,97.4037
300040799,Ahero,Kenya,2019,Dry,DTF,97.0618
300080634,Ahero,Kenya,2019,Dry,DTF,96.7199
300166640,Ahero,Kenya,2019,Dry,DTF,98.4294
300166641,Ahero,Kenya,2019,Dry,DTF,98.7713
300172737,Ahero,Kenya,2019,Dry,DTF,95.3523
300173154,Ahero,Kenya,2019,Dry,DTF,95.6942
300174086,Ahero,Kenya,2019,Dry,DTF,122.0204
300174380,Ahero,Kenya,2019,Dry,DTF,96.2597
300252036,Ahero,Kenya,2019,Dry,DTF,96.378
300258387,Ahero,Kenya,2019,Dry,DTF,97.7456
300266828,Ahero,Kenya,2019,Dry,DTF,97.7456
300266831,Ahero,Kenya,2019,Dry,DTF,99.1132
300266832,Ahero,Kenya,2019,Dry,DTF,99.797
300266835,Ahero,Kenya,2019,Dry,DTF,99.797
300266839,Ahero,Kenya,2019,Dry,DTF,97.7456
300266846,Ahero,Kenya,2019,Dry,DTF,97.7456
300266848,Ahero,Kenya,2019,Dry,DTF,101.5065
300287234,Ahero,Kenya,2019,Dry,DTF,99.1132
300293456,Ahero,Kenya,2019,Dry,DTF,99.797
300293539,Ahero,Kenya,2019,Dry,DTF,100.8227
300293562,Ahero,Kenya,2019,Dry,DTF,97.4037
300294018,Ahero,Kenya,2019,Dry,DTF,97.7456
300294074,Ahero,Kenya,2019,Dry,DTF,98.4294
300294080,Ahero,Kenya,2019,Dry,DTF,96.0361
300296708,Ahero,Kenya,2019,Dry,DTF,95.6942
